posterior_mean,quantile_0_025,quantile_0_975
0.00973695834518107,-0.09999647754102005,0.12155072110102065
0.42407445803166705,0.3885769700487701,0.45969681425706754
0.02482048910166221,-0.015257904569197907,0.0647086436086813
0.10412894581761811,0.05525949926612493,0.15420087892943712
0.060269089079124004,0.02891714425127023,0.09202388363893482
-0.16593999218159164,-0.20729715047145306,-0.12458248798575015
0.01848709538880733,-0.011183238158914676,0.04937112432077359
0.012704115767947504,-0.016161728863839167,0.041279186028708156
